house_id,buid_date,date_priced,dst_dock,dst_mkt,dst_tower,dst_river,dining_rooms,bedrooms,bathrooms,king_visit,curse,king_blessing,locations,holy_tree,builder,price,house_age,build_year,priced_year
6e32e1dc,1603-10-24 00:51:00,1612-08-17 08:38:00,107.245983,58.258773,22.586796,13.78579,4.0,4.0,3.0,0,0.0,49,1,1.0,10,1088811.0,3220.0,1603.0,1612.0
6e32e1e8,1605-09-16 22:26:00,1607-11-04 05:55:00,3.163575,,6.552059,17.150995,3.0,3.0,2.0,0,0.0,61,1,1.0,10,1245578.0,778.0,1605.0,1607.0
6e32e20c,1600-09-09 01:55:00,1609-02-15 14:53:00,37.124216,,46.923845,12.996556,2.0,2.0,4.0,0,1.0,133,3,0.0,10,1314214.0,3081.0,1600.0,1609.0
6e32e271,1603-06-20 10:31:00,1610-03-01 14:45:00,8.95074,86.539384,166.38538,31.25797,2.0,4.0,3.0,0,0.0,136,2,1.0,10,1318579.0,2446.0,1603.0,1610.0
6e32e345,1605-02-27 14:19:00,1609-09-11 13:38:00,127.888176,10.549498,72.951432,8.473811999999999,2.0,2.0,4.0,1,0.0,139,1,1.0,10,1388453.0,1656.0,1605.0,1609.0
6e32e375,1604-11-01 21:13:00,1608-01-23 09:29:00,68.654327,18.988708,135.631981,61.60807,4.0,4.0,2.0,0,0.0,157,2,,10,1446968.0,1177.0,1604.0,1608.0
6e32e37e,1606-06-15 13:55:00,1608-11-09 13:20:00,90.059269,36.782362,48.823475,61.374416,3.0,3.0,4.0,0,0.0,158,1,,10,1467507.0,877.0,1606.0,1608.0
6e32e3b0,1602-04-06 01:47:00,1611-06-06 05:11:00,,22.187942,12.734569,70.29894399999999,3.0,3.0,4.0,1,0.0,146,3,1.0,10,1388935.0,3348.0,1602.0,1611.0
6e32e3c6,1602-10-22 05:21:00,1610-02-15 19:21:00,6.275707,9.308876,112.189214,2.668282,,4.0,2.0,0,0.0,146,0,1.0,10,1605059.0,2673.0,1602.0,1610.0
6e32e3f2,1605-07-14 07:25:00,1610-09-15 21:42:00,,0.011985,44.598537,31.364224,3.0,2.0,2.0,0,0.0,45,2,1.0,10,1047437.0,1889.0,1605.0,1610.0
6e32e3f6,1604-10-03 16:16:00,1611-07-16 08:32:00,18.346603,4.105487,,17.188755,4.0,3.0,,0,0.0,79,2,1.0,10,1205561.0,2476.0,1604.0,1611.0
6e32e400,1604-09-04 09:17:00,1612-06-19 01:54:00,,40.022647,184.757676,24.177319,3.0,4.0,2.0,1,0.0,158,1,1.0,10,1479574.0,2844.0,1604.0,1612.0
6e32e40d,1603-05-03 08:15:00,1612-07-28 10:57:00,41.382032,,6.103311,44.104566,4.0,3.0,4.0,0,0.0,148,1,1.0,10,1476363.0,3374.0,1603.0,1612.0
6e32e475,1605-07-05 07:40:00,1610-11-01 04:36:00,,1.3555700000000002,130.53928,30.043336,4.0,4.0,4.0,0,0.0,147,1,1.0,10,1597956.0,1944.0,1605.0,1610.0
6e32e496,1601-09-01 11:21:00,1612-08-06 09:55:00,31.870537,56.712618000000006,278.22607200000004,38.315857,3.0,3.0,3.0,0,,81,3,1.0,10,1056114.0,3991.0,1601.0,1612.0
6e32e4c1,1604-08-12 06:16:00,1611-12-16 23:34:00,38.081226,,108.527474,49.110013,4.0,2.0,4.0,0,0.0,108,0,,10,1245367.0,2682.0,1604.0,1611.0
6e32e51b,1606-06-17 23:31:00,1611-08-10 07:58:00,6.866035000000001,5.420334,5.976948,39.154024,2.0,2.0,3.0,0,1.0,91,1,0.0,10,1253373.0,1879.0,1606.0,1611.0
6e32e524,1605-06-27 03:41:00,1609-04-15 20:58:00,34.085146,,34.124115,37.955,,2.0,3.0,0,1.0,84,1,0.0,10,1199936.0,1388.0,1605.0,1609.0
6e32e555,1602-09-22 19:30:00,1611-08-15 23:27:00,41.272655,38.750879,83.343453,4.520715,4.0,2.0,4.0,0,0.0,142,1,1.0,10,1447650.0,3249.0,1602.0,1611.0
6e32e5a3,1600-10-10 22:30:00,1608-11-08 00:23:00,26.695205,,93.619314,61.859444,3.0,3.0,3.0,1,0.0,157,1,1.0,10,1443360.0,2950.0,1600.0,1608.0
6e32e5a7,1602-03-13 06:37:00,1609-02-12 18:39:00,31.057729,111.221232,4.646468,35.430446999999994,3.0,3.0,3.0,0,1.0,141,3,0.0,10,1350898.0,2528.0,1602.0,1609.0
6e32e5f0,1602-05-08 00:44:00,1612-12-22 22:16:00,43.241615,32.106572,44.311949,50.207092,2.0,2.0,2.0,1,0.0,132,1,1.0,10,1280307.0,3881.0,1602.0,1612.0
6e32e660,1602-11-14 09:42:00,1608-04-11 04:12:00,38.790188,1.756236,121.010258,61.24539100000001,,3.0,4.0,0,0.0,23,4,1.0,10,935807.0,1974.0,1602.0,1608.0
6e32e671,1602-10-21 16:27:00,1607-11-15 00:55:00,11.909697,2.458203,30.381458,37.427886,4.0,3.0,4.0,0,0.0,159,3,1.0,10,1610661.0,1850.0,1602.0,1607.0
6e32e695,1601-03-11 15:28:00,1609-08-15 11:51:00,16.663634,107.351903,60.247048,10.972538,3.0,2.0,4.0,0,0.0,158,1,1.0,10,1446410.0,3078.0,1601.0,1609.0
6e32e6fe,1602-05-03 17:18:00,1609-12-23 07:50:00,109.880108,,102.2921,27.19438,2.0,4.0,4.0,0,0.0,95,1,,10,1131280.0,2790.0,1602.0,1609.0
6e32e745,1602-10-09 04:38:00,1610-07-01 16:12:00,,109.828404,15.431658,17.776557,4.0,3.0,4.0,0,0.0,105,2,1.0,10,1216030.0,2822.0,1602.0,1610.0
6e32e74b,1600-01-18 13:46:00,1611-02-21 18:32:00,85.057736,,40.135968,37.256788,,2.0,4.0,0,0.0,151,2,,10,1236986.0,4052.0,1600.0,1611.0
6e32e750,1604-03-16 13:52:00,1610-04-25 14:10:00,46.785389,3.363888,9.828005,28.335733,3.0,3.0,3.0,1,0.0,154,3,1.0,10,1518439.0,2231.0,1604.0,1610.0
6e32e756,1606-09-05 02:15:00,1610-08-20 00:26:00,71.325939,17.175981,157.918768,16.999592,3.0,4.0,3.0,0,1.0,111,1,1.0,10,1355127.0,1444.0,1606.0,1610.0
6e32e758,1605-01-01 07:39:00,1612-03-25 07:34:00,56.110512,71.519636,8.197849,12.713201,2.0,2.0,4.0,0,1.0,145,1,,10,1326988.0,2639.0,1605.0,1612.0
6e32e774,1602-07-19 00:58:00,1612-07-23 18:41:00,40.289457,116.034105,20.150373,13.96921,3.0,4.0,2.0,0,0.0,77,1,1.0,10,1120992.0,3657.0,1602.0,1612.0
6e32e7a1,1601-11-12 20:14:00,1612-08-13 04:45:00,31.728678,34.147952000000004,42.8321,16.628339999999998,2.0,3.0,2.0,1,0.0,150,0,1.0,10,1464410.0,3926.0,1601.0,1612.0
6e32e838,1600-04-17 02:31:00,1611-02-03 23:14:00,2.339092,13.512816,48.180015,20.305003,3.0,3.0,3.0,0,1.0,127,0,0.0,10,1430616.0,3944.0,1600.0,1611.0
6e32e84b,1600-09-06 17:41:00,1609-01-21 08:28:00,110.371934,33.464308,100.253929,3.102548,,4.0,2.0,1,0.0,122,1,1.0,10,1307851.0,3058.0,1600.0,1609.0
6e32e885,1604-08-28 07:12:00,1611-11-19 13:58:00,49.421279,53.798577,48.356431,62.456616,3.0,2.0,3.0,0,0.0,112,0,,10,1228645.0,2639.0,1604.0,1611.0
6e32e898,1602-07-20 13:30:00,1611-03-15 07:46:00,29.768981,131.170961,25.25644,39.970166,2.0,,2.0,0,1.0,13,1,,10,665497.0,3159.0,1602.0,1611.0
6e32e8f8,1601-07-19 16:46:00,1610-08-01 10:48:00,74.130376,56.141706000000006,82.552683,8.243317,4.0,3.0,2.0,1,0.0,136,1,,10,1320780.0,3299.0,1601.0,1610.0
6e32e92d,1606-04-11 13:42:00,1608-08-06 01:28:00,152.415458,77.340389,26.032975,6.004594,4.0,4.0,,1,0.0,101,1,1.0,10,1293374.0,847.0,1606.0,1608.0
6e32e94e,1600-09-04 13:59:00,1607-07-24 05:51:00,137.75955,,29.008512,18.85698,3.0,4.0,,0,0.0,144,1,1.0,10,1438070.0,2513.0,1600.0,1607.0
6e32e977,1601-08-24 02:57:00,1611-10-26 00:14:00,11.503464,25.254613,95.074202,2.32763,4.0,4.0,2.0,0,0.0,88,0,1.0,10,1359104.0,3714.0,1601.0,1611.0
6e32e9ca,1605-11-17 20:50:00,1609-09-10 12:27:00,95.13024,18.68559,145.745204,33.300673,2.0,2.0,4.0,0,0.0,137,4,1.0,10,1376027.0,1392.0,1605.0,1609.0
6e32ea1f,1605-07-16 18:54:00,1611-07-16 11:33:00,23.95745,96.779001,68.965491,34.688934,2.0,4.0,3.0,0,0.0,143,0,1.0,10,1463938.0,2190.0,1605.0,1611.0
6e32ea4c,1604-09-22 20:38:00,1612-11-08 15:25:00,50.787026,111.436244,251.723528,42.790626,3.0,3.0,,0,0.0,88,1,1.0,10,1051759.0,2968.0,1604.0,1612.0
6e32ea89,1601-11-09 07:37:00,1607-02-18 02:12:00,41.313047,86.613864,164.91589299999995,85.095993,2.0,3.0,3.0,0,0.0,156,1,1.0,10,1374446.0,1926.0,1601.0,1607.0
6e32eb05,1602-11-21 12:48:00,1611-05-10 14:31:00,105.939839,12.052823,146.673807,61.478649,,2.0,2.0,0,0.0,113,1,,10,1118701.0,3092.0,1602.0,1611.0
6e32eb08,1600-04-20 20:41:00,1612-06-28 10:17:00,77.584776,1.665891,3.154798,3.022114,2.0,2.0,2.0,0,0.0,154,3,,10,1354553.0,4451.0,1600.0,1612.0
6e32eb30,1604-11-25 15:26:00,1612-10-15 15:12:00,109.64688999999998,21.054446,90.451115,18.279672,4.0,3.0,3.0,0,0.0,139,4,1.0,10,1461451.0,2880.0,1604.0,1612.0
6e32eb3e,1601-10-06 16:22:00,1611-06-13 00:48:00,,64.16332,92.848562,50.666586,2.0,4.0,3.0,0,0.0,150,1,1.0,10,1400711.0,3536.0,1601.0,1611.0
6e32eb5b,1602-07-02 09:42:00,1607-06-25 10:17:00,,29.999177000000003,152.016107,48.220634,4.0,2.0,2.0,0,1.0,122,1,0.0,10,1353817.0,1819.0,1602.0,1607.0
6e32eb70,1604-04-07 09:52:00,1610-05-10 06:28:00,41.16826,,5.77749,47.604916,3.0,3.0,,0,0.0,22,0,1.0,10,987807.0,2223.0,1604.0,1610.0
6e32eb89,1602-09-28 22:14:00,1612-04-19 17:59:00,16.081251,3.836186,135.0788,59.46343,2.0,3.0,4.0,1,0.0,74,2,1.0,10,1196724.0,3490.0,1602.0,1612.0
6e32eb8d,1605-01-21 17:17:00,1609-05-28 22:34:00,20.658636,55.492819,93.549254,1.491784,3.0,2.0,2.0,0,0.0,74,0,1.0,10,1413968.0,1588.0,1605.0,1609.0
6e32ec1c,1605-10-15 16:34:00,1609-10-16 18:47:00,35.207061,25.930542000000006,217.289126,43.812306,3.0,4.0,4.0,0,1.0,137,2,0.0,10,1381384.0,1462.0,1605.0,1609.0
6e32ec30,1604-03-27 23:48:00,1608-01-23 15:11:00,1.271775,10.055936,85.260418,19.300859,2.0,3.0,3.0,0,0.0,136,2,1.0,10,1477293.0,1396.0,1604.0,1608.0
6e32ec76,1605-01-26 14:28:00,1610-06-09 21:58:00,11.249541,31.679957,201.623173,35.84014000000001,4.0,3.0,4.0,0,1.0,130,1,0.0,10,1408356.0,1960.0,1605.0,1610.0
6e32ec88,1606-01-12 07:45:00,1610-06-26 11:30:00,50.79593,60.471453,125.595608,60.352854,,2.0,2.0,0,0.0,120,0,,10,1236013.0,1626.0,1606.0,1610.0
6e32ece2,1600-07-11 02:11:00,1610-11-11 17:17:00,5.7182629999999985,,155.501008,21.852234,3.0,4.0,2.0,0,,130,2,1.0,10,1321644.0,3775.0,1600.0,1610.0
6e32ed15,1603-11-28 09:50:00,1612-05-18 03:21:00,55.274933,115.216723,95.670021,26.767096,2.0,3.0,2.0,0,1.0,160,1,0.0,10,1369115.0,3093.0,1603.0,1612.0
6e32ed38,1606-10-23 03:21:00,1610-10-01 07:56:00,,15.877526,65.508025,11.279376,2.0,3.0,4.0,0,0.0,140,1,,10,1471694.0,1439.0,1606.0,1610.0
6e32ed9d,1604-10-18 07:22:00,1607-11-15 19:38:00,129.45856,16.456254,175.719578,2.248282,2.0,3.0,4.0,0,0.0,156,0,1.0,10,1566488.0,1123.0,1604.0,1607.0
6e32ee05,1606-06-25 02:57:00,1612-06-17 12:34:00,59.89435600000001,74.25058100000003,183.252972,59.200151,2.0,3.0,4.0,0,0.0,140,0,1.0,10,1362538.0,2184.0,1606.0,1612.0
6e32ee34,1605-08-22 23:56:00,1609-05-17 09:47:00,95.853911,63.198584,146.507361,66.349125,3.0,2.0,,0,0.0,141,0,1.0,10,1373984.0,1363.0,1605.0,1609.0
6e32ee48,1601-09-21 19:11:00,1607-10-24 17:51:00,45.415719,68.710858,170.497318,35.661769,3.0,4.0,3.0,0,0.0,74,1,1.0,10,1294673.0,2223.0,1601.0,1607.0
6e32ef0d,1600-08-07 13:34:00,1612-11-15 04:59:00,9.592319,12.120991,8.819008,58.652912,2.0,2.0,4.0,0,0.0,112,0,1.0,10,1318686.0,4482.0,1600.0,1612.0
6e32ef13,1605-11-26 06:19:00,1608-08-08 08:40:00,96.952074,,10.213506,45.887288,4.0,2.0,,0,1.0,86,0,0.0,10,1238025.0,986.0,1605.0,1608.0
6e32ef86,1606-09-17 23:13:00,1612-12-05 02:14:00,71.878771,94.314048,208.889597,12.260065,2.0,3.0,3.0,0,0.0,50,2,1.0,10,887343.0,2270.0,1606.0,1612.0
6e32ef98,1602-04-23 11:13:00,1607-09-26 13:39:00,93.455418,,6.7483580000000005,2.576169,3.0,4.0,2.0,0,0.0,157,0,1.0,10,1605511.0,1982.0,1602.0,1607.0
6e32ef9c,1605-01-20 01:26:00,1611-07-16 07:56:00,76.94130600000003,32.149458,52.727106000000006,8.546828,2.0,3.0,2.0,0,0.0,92,1,1.0,10,1227748.0,2368.0,1605.0,1611.0
6e32f01c,1601-11-16 01:45:00,1610-11-02 03:28:00,28.991073,36.321566,16.511844,58.13610600000001,,4.0,3.0,0,0.0,45,0,1.0,10,1094604.0,3273.0,1601.0,1610.0
6e32f034,1600-01-07 23:27:00,1612-09-16 09:58:00,61.110648,4.819659,14.624841,15.346614,3.0,2.0,4.0,0,0.0,157,1,1.0,10,1470963.0,4635.0,1600.0,1612.0
6e32f158,1605-06-15 00:59:00,1612-09-17 02:52:00,79.655753,,223.939024,25.064507,2.0,3.0,2.0,0,0.0,84,1,1.0,10,1091776.0,2651.0,1605.0,1612.0
6e32f179,1600-11-03 16:48:00,1612-10-16 18:58:00,80.898834,35.914311,,25.414278,2.0,3.0,2.0,0,0.0,147,0,1.0,10,1393921.0,4365.0,1600.0,1612.0
6e32f18a,1604-12-19 21:41:00,1610-07-10 13:41:00,8.882348,1.859871,122.871429,59.781278,3.0,3.0,2.0,0,0.0,99,2,1.0,10,1239759.0,2028.0,1604.0,1610.0
6e32f192,1605-11-28 01:54:00,1612-06-13 21:42:00,26.468226,88.59767,19.151005,38.628382,4.0,2.0,2.0,0,0.0,143,3,1.0,10,1423920.0,2389.0,1605.0,1612.0
6e32f1c7,1602-11-05 13:31:00,1612-01-17 16:27:00,2.847666,31.386858,,49.229252,3.0,4.0,2.0,0,1.0,74,4,0.0,10,1307048.0,3360.0,1602.0,1612.0
6e32f1d4,1603-08-01 00:50:00,1610-09-02 19:23:00,131.077675,,100.374419,31.601595,4.0,4.0,3.0,0,,154,1,1.0,10,1475334.0,2589.0,1603.0,1610.0
6e32f1ee,1601-03-14 15:16:00,1608-03-28 13:56:00,28.750951,50.132237,209.333222,37.608314,2.0,2.0,2.0,0,0.0,69,1,,10,966496.0,2570.0,1601.0,1608.0
6e32f1fe,1600-03-05 04:18:00,1612-07-14 22:15:00,68.617278,22.883322,13.364149,43.197184,2.0,,3.0,0,0.0,133,2,1.0,10,1268687.0,4514.0,1600.0,1612.0
6e32f231,1602-08-17 13:53:00,1612-09-14 21:35:00,100.21751,82.718173,277.266835,55.290813,2.0,2.0,2.0,0,0.0,139,3,,10,1077415.0,3681.0,1602.0,1612.0
6e32f238,1605-01-24 16:43:00,1610-07-22 09:50:00,60.458114,36.295174,72.01039300000002,38.26766,2.0,4.0,2.0,0,0.0,150,4,,10,1426877.0,2004.0,1605.0,1610.0
6e32f258,1605-07-02 22:17:00,1609-06-27 23:32:00,58.651198,32.957579,219.928091,17.438303,,2.0,2.0,0,,142,0,1.0,10,1429133.0,1456.0,1605.0,1609.0
6e32f272,1601-10-13 12:51:00,1607-06-09 03:42:00,4.333916,11.006752,101.712956,41.351634,3.0,3.0,,0,0.0,127,0,1.0,10,1473210.0,2064.0,1601.0,1607.0
6e32f287,1600-12-07 08:27:00,1608-02-21 14:25:00,70.508472,3.5556330000000003,99.001444,25.586953,2.0,3.0,3.0,0,0.0,117,2,,10,1245293.0,2632.0,1600.0,1608.0
6e32f2ad,1603-06-19 22:12:00,1611-06-04 02:56:00,,31.486983,66.990698,36.435405,3.0,2.0,2.0,0,0.0,110,1,1.0,10,1299833.0,2906.0,1603.0,1611.0
6e32f2cd,1605-08-20 20:25:00,1612-05-28 18:19:00,31.334762,29.382569,94.550122,11.720372,3.0,2.0,,0,0.0,43,1,1.0,10,1027623.0,2472.0,1605.0,1612.0
6e32f339,1602-06-19 21:39:00,1611-06-05 02:44:00,11.162197,86.75546899999998,103.649537,2.6281,4.0,3.0,4.0,0,,85,3,1.0,10,1174983.0,3272.0,1602.0,1611.0
6e32f3f6,1603-04-01 07:14:00,1608-07-15 13:42:00,2.476589,43.05263,64.61778100000001,44.419356,4.0,2.0,3.0,0,1.0,155,4,1.0,10,1543047.0,1932.0,1603.0,1608.0
6e32f458,1606-07-18 15:50:00,1608-11-03 23:44:00,33.341377,19.10172,24.303814000000006,9.123468,,2.0,2.0,0,0.0,86,1,1.0,10,1274145.0,839.0,1606.0,1608.0
6e32f47d,1600-03-03 07:21:00,1609-01-17 14:11:00,2.551995,,107.905813,75.708118,4.0,3.0,4.0,0,1.0,152,4,0.0,10,1466184.0,3242.0,1600.0,1609.0
6e32f4b5,1602-12-20 07:12:00,1607-01-11 17:26:00,4.277974,130.57347099999998,72.987883,14.482235,,3.0,2.0,0,0.0,143,2,1.0,10,1383869.0,1483.0,1602.0,1607.0
6e32f4c7,1605-11-26 02:22:00,1608-11-12 14:10:00,13.482098,3.519082,9.526854,74.108225,3.0,,3.0,0,0.0,74,2,1.0,10,1319514.0,1082.0,1605.0,1608.0
6e32f54c,1600-02-27 09:23:00,1609-10-22 21:45:00,10.707453,153.038696,24.599698,19.761937,2.0,4.0,4.0,0,0.0,142,4,1.0,10,1358064.0,3525.0,1600.0,1609.0
6e32f570,1605-03-06 12:11:00,1611-03-14 19:13:00,39.20506500000001,99.839818,158.413389,2.035075,,2.0,2.0,0,0.0,45,1,1.0,10,933646.0,2199.0,1605.0,1611.0
6e32f582,1606-07-13 19:58:00,1607-02-27 06:52:00,,3.190909,63.63875899999999,13.455118,2.0,3.0,4.0,0,0.0,154,1,,10,1583718.0,228.0,1606.0,1607.0
6e32f5bd,1604-02-26 09:55:00,1607-08-21 04:31:00,66.187706,48.973988,145.932248,22.578463,2.0,4.0,4.0,0,0.0,132,0,1.0,10,1459388.0,1271.0,1604.0,1607.0
6e32f5bf,1605-11-10 00:19:00,1609-10-02 09:27:00,109.251108,,31.286258,15.007594,3.0,4.0,3.0,0,0.0,71,3,1.0,10,1164232.0,1422.0,1605.0,1609.0
6e32f5ec,1603-06-13 19:43:00,1607-07-26 02:30:00,30.845833,32.155056,88.185598,27.158383,,3.0,3.0,0,0.0,158,1,1.0,10,1540687.0,1503.0,1603.0,1607.0
6e32f609,1601-10-05 18:11:00,1611-09-15 18:15:00,12.552699,93.216904,22.204578,22.638578,4.0,3.0,3.0,0,0.0,122,1,1.0,10,1343025.0,3632.0,1601.0,1611.0
6e32f66d,1605-12-12 23:41:00,1611-07-07 06:29:00,,,140.004246,26.970178000000004,3.0,2.0,4.0,0,0.0,31,3,1.0,10,940989.0,2032.0,1605.0,1611.0
6e32f717,1602-12-03 12:26:00,1612-09-07 03:47:00,75.327189,91.762668,74.89535699999998,75.824301,4.0,4.0,,0,0.0,85,1,1.0,10,1133439.0,3565.0,1602.0,1612.0
6e32f79f,1601-09-14 15:58:00,1612-06-27 23:27:00,60.191746,,192.600962,97.889541,3.0,3.0,2.0,0,0.0,156,1,1.0,10,1328414.0,3939.0,1601.0,1612.0
6e32f7f9,1604-11-06 06:51:00,1610-06-02 23:45:00,5.708782,0.13087,204.854999,43.358437,4.0,3.0,2.0,0,0.0,96,1,,10,1240933.0,2034.0,1604.0,1610.0
6e32f808,1606-08-04 17:36:00,1607-11-24 16:13:00,25.01936,31.389739,122.373339,5.621491000000002,3.0,3.0,3.0,0,0.0,112,3,,10,1332765.0,476.0,1606.0,1607.0
6e32f848,1600-12-16 11:30:00,1609-08-23 11:23:00,97.872738,99.606204,112.007926,7.626181,2.0,2.0,3.0,0,0.0,118,1,,10,1125587.0,3171.0,1600.0,1609.0
6e32f872,1602-11-15 21:23:00,1608-01-05 13:54:00,13.63976,28.314993,101.519562,12.323912,4.0,2.0,2.0,0,1.0,142,0,,10,1464786.0,1876.0,1602.0,1608.0
6e32f88e,1605-08-21 15:33:00,1607-04-03 04:47:00,36.719703,,70.165139,7.343772,2.0,3.0,3.0,0,0.0,148,1,,10,1476581.0,589.0,1605.0,1607.0
6e32f8a6,1601-06-10 00:42:00,1607-01-12 14:38:00,5.31366,,121.212984,87.366288,4.0,4.0,2.0,0,0.0,156,1,1.0,10,1520743.0,2042.0,1601.0,1607.0
6e32f8ae,1601-05-04 22:53:00,1607-10-27 07:54:00,13.69747,17.49693,50.07421400000001,9.274007,2.0,4.0,2.0,1,0.0,155,1,1.0,10,1563050.0,2366.0,1601.0,1607.0
6e32f8b1,1606-12-14 17:56:00,1609-12-04 09:38:00,38.349875,100.0725,64.53952199999999,24.681795,2.0,3.0,3.0,0,0.0,154,3,1.0,10,1446758.0,1085.0,1606.0,1609.0
6e32f8ca,1603-09-24 05:35:00,1609-11-13 23:35:00,81.144363,73.773637,69.789261,79.962328,4.0,4.0,2.0,0,0.0,89,1,1.0,10,1206878.0,2242.0,1603.0,1609.0
6e32f906,1604-02-12 02:46:00,1610-03-24 11:50:00,65.785944,55.05387,50.158424,37.450648,,2.0,4.0,0,1.0,104,2,0.0,10,1172842.0,2232.0,1604.0,1610.0
6e32f92f,1606-08-22 04:13:00,1608-12-15 05:16:00,54.249353,65.330057,106.531307,17.880638,3.0,4.0,4.0,0,0.0,112,4,1.0,10,1383162.0,846.0,1606.0,1608.0
6e32f95a,1600-11-07 01:43:00,1609-10-13 12:36:00,81.69659399999998,58.90359399999999,161.810651,13.854870000000002,3.0,4.0,2.0,0,0.0,131,0,1.0,10,1386472.0,3262.0,1600.0,1609.0
6e32f966,1606-11-08 22:12:00,1610-08-23 11:22:00,,24.394105,76.729805,24.413089000000006,3.0,3.0,2.0,0,0.0,85,0,1.0,10,1333547.0,1383.0,1606.0,1610.0
6e32f985,1600-04-20 13:35:00,1611-01-19 00:22:00,45.870586,11.000267,214.742592,71.763583,,2.0,3.0,0,0.0,137,2,1.0,10,1207999.0,3925.0,1600.0,1611.0
6e32f9d4,1601-06-26 09:41:00,1607-02-14 22:21:00,103.457059,42.722227,104.653223,36.953802,4.0,3.0,3.0,0,0.0,121,1,1.0,10,1339721.0,2059.0,1601.0,1607.0
6e32f9da,1605-10-24 12:42:00,1611-11-04 15:13:00,101.007066,117.662975,92.203811,66.633176,3.0,3.0,2.0,0,0.0,51,4,1.0,10,942710.0,2202.0,1605.0,1611.0
6e32f9e2,1603-12-09 00:37:00,1611-04-16 11:33:00,71.770691,66.055897,188.334911,19.266063,4.0,2.0,3.0,0,0.0,101,4,1.0,10,1193455.0,2685.0,1603.0,1611.0
6e32fa43,1606-05-24 07:23:00,1611-10-18 04:11:00,43.435024,32.236362,9.00393,53.264343,2.0,4.0,3.0,0,0.0,131,1,1.0,10,1433353.0,1972.0,1606.0,1611.0
6e32fa53,1603-07-09 18:52:00,1608-03-02 18:34:00,37.28849,47.532803,24.655589000000006,9.131254,2.0,,3.0,1,1.0,157,2,0.0,10,1423786.0,1697.0,1603.0,1608.0
6e32fa72,1602-06-19 07:27:00,1609-10-08 15:29:00,5.221804,38.1569,143.17716399999995,23.554192,3.0,4.0,4.0,0,0.0,145,1,,10,1441263.0,2668.0,1602.0,1609.0
6e32fa9b,1604-05-18 01:21:00,1612-10-07 21:41:00,18.736693,8.845899000000003,55.549717,41.52502,3.0,3.0,3.0,0,0.0,133,4,,10,1374694.0,3064.0,1604.0,1612.0
6e32fb15,1606-01-15 11:31:00,1607-12-16 00:26:00,51.636462,76.069154,101.632155,15.195244,2.0,2.0,2.0,0,0.0,77,2,1.0,10,1085069.0,699.0,1606.0,1607.0
6e32fb2d,1602-08-27 22:57:00,1612-11-18 02:11:00,3.747295,60.711178,256.81302,23.55895,2.0,4.0,3.0,0,0.0,135,1,1.0,10,1332812.0,3735.0,1602.0,1612.0
6e32fb32,1606-03-20 22:18:00,1609-11-26 04:20:00,39.659241,93.534276,115.017696,38.600904,2.0,4.0,4.0,0,0.0,90,0,,10,1217053.0,1346.0,1606.0,1609.0
6e32fb42,1603-04-16 02:40:00,1612-10-15 14:39:00,78.621607,29.132692,20.186498,35.643426,2.0,3.0,3.0,0,0.0,138,2,,10,1258279.0,3470.0,1603.0,1612.0
6e32fb77,1605-05-13 23:51:00,1610-10-14 06:31:00,12.935661,,50.317402,2.969223,3.0,4.0,3.0,0,0.0,102,1,1.0,10,1374481.0,1979.0,1605.0,1610.0
6e32fb94,1605-05-10 11:53:00,1611-01-11 15:46:00,76.60556600000002,7.361006,75.47861400000002,13.524645,2.0,2.0,4.0,0,0.0,128,1,1.0,10,1380774.0,2072.0,1605.0,1611.0
6e32fbff,1606-08-28 07:59:00,1610-03-24 04:11:00,,102.868405,62.861911,65.85340699999999,2.0,3.0,,0,0.0,117,1,1.0,10,1259345.0,1303.0,1606.0,1610.0
6e32fc05,1603-05-12 12:38:00,1607-05-20 04:56:00,,22.422317,128.969827,16.117853,3.0,2.0,3.0,0,0.0,157,1,,10,1470236.0,1468.0,1603.0,1607.0
6e32fc2b,1603-05-09 11:22:00,1611-11-08 19:32:00,,,117.355354,14.16215,3.0,3.0,3.0,0,0.0,135,1,1.0,10,1420163.0,3105.0,1603.0,1611.0
6e32fc7f,1600-03-23 14:27:00,1608-09-25 13:40:00,68.065792,7.751792,96.364955,17.243011,3.0,2.0,2.0,0,1.0,155,2,0.0,10,1396374.0,3107.0,1600.0,1608.0
6e32fc83,1606-11-11 08:52:00,1610-01-16 05:57:00,127.286034,32.66132,79.99427,7.847445,4.0,4.0,3.0,0,0.0,145,1,1.0,10,1564506.0,1161.0,1606.0,1610.0
6e32fcda,1602-01-08 22:12:00,1612-12-09 19:31:00,10.261888,76.593255,30.426826,24.279057,4.0,2.0,2.0,0,0.0,156,3,1.0,10,1428186.0,3987.0,1602.0,1612.0
6e32fce0,1604-06-09 15:48:00,1612-03-01 10:40:00,,21.2921,2.420943,27.232065,4.0,3.0,4.0,0,0.0,149,2,1.0,10,1484848.0,2821.0,1604.0,1612.0
6e32fd4e,1600-04-16 22:33:00,1609-09-21 03:42:00,118.755747,22.865964,57.455086,9.82772,3.0,2.0,,0,0.0,112,3,1.0,10,1219618.0,3444.0,1600.0,1609.0
6e32fd62,1603-11-13 03:36:00,1611-12-02 19:15:00,32.248313,60.718315,17.275272,40.277726,4.0,2.0,3.0,0,0.0,110,1,1.0,10,1289794.0,2941.0,1603.0,1611.0
