house_id,buid_date,date_priced,garden,dst_dock,dst_capital,dst_mkt,dst_tower,dst_river,renovation,dining_rooms,bedrooms,bathrooms,king_visit,curse,king_blessing,farm_land,locations,holy_tree,dst_knight
  6e3346d9, 9/10/1602 3:53 PM ,  9/22/1612 2:39 PM,0,21.438604,15.609935,58.630202,157.069543,17.439166,0,3,4,,0,1,144,small, The Mountains,no,26.220482
  6e3346e6, 12/11/1604 6:56 PM ,  5/14/1610 7:49 PM,0,13.443232,11.301217,,207.471221,10.356533,0,2,4,,0,0,149,huge, Cursed Land,yes,21.634014
  6e334713, 2/23/1601 3:38 PM ,  11/12/1609 4:45 AM,0,111.033511,37.252598,2.874505,51.754187,16.838189,0,4,3,3,0,0,123,small, King's Landing,yes,47.822600
  6e33475a, 4/19/1603 1:46 AM ,  9/3/1608 4:52 PM,0,18.754245,110.345717,38.521852,31.601117,56.218918,0,3,2,2,0,1,50,huge, The Mountains,,120.652795
  6e3347a4, 8/24/1605 12:44 PM ,  12/15/1609 3:53 PM,0,4.993861,20.757210,15.871114,96.525169,20.532433,0,3,3,4,0,0,139,huge, Servant's Premises,yes,30.832954
  6e3347ad, 11/19/1605 1:46 AM ,  2/26/1609 8:47 AM,0,13.625711,24.723182,15.275923,7.587565,73.542536,1,2,4,3,0,0,135,small, The Mountains,yes,34.965041
  6e334821, 12/24/1601 2:28 PM ,  7/2/1612 8:24 AM,0,27.475578,48.119653,,68.608922,48.927856,0,4,3,2,0,0,112,small, The Mountains,,58.739580
  6e334829, 12/3/1600 11:47 PM ,  1/24/1612 11:19 AM,0,,59.363932,109.965270,118.895747,38.950619,0,,3,3,0,0,101,small, The Mountains,yes,70.258622
  6e33487e, 2/15/1605 8:44 AM ,  6/14/1609 9:22 PM,0,41.543519,37.099024,55.838916,59.458810,79.285626,1,3,3,2,0,0,123,huge, The Mountains,yes,47.911239
  6e33488f, 12/10/1601 8:12 AM ,  12/7/1609 6:47 PM,0,2.746884,60.491566,,192.737682,35.924091,0,2,2,3,0,0,100,huge, Servant's Premises,yes,70.807795
  6e334935, 2/19/1603 2:11 AM ,  7/25/1608 4:50 PM,0,36.620443,43.143145,13.023542,,44.773119,0,3,3,2,0,0,117,small, Servant's Premises,yes,53.809071
  6e3349f1, 2/9/1603 11:17 PM ,  12/20/1609 8:49 PM,0,29.666743,43.855405,9.281203,166.875104,52.234233,0,4,3,3,0,0,116,small, King's Landing,yes,54.577506
  6e3349f7, 6/1/1600 2:46 PM ,  1/16/1609 12:11 PM,0,39.983816,9.479509,61.929240,99.172261,18.036174,0,2,4,3,0,0,151,small, Cursed Land,,19.693932
  6e334a5d, 1/25/1604 9:24 PM ,  7/8/1612 9:56 PM,0,53.109502,22.584953,83.188409,128.018464,32.617003,0,2,4,3,0,1,137,small, Cursed Land,no,33.004691
  6e334a85, 8/8/1600 1:13 AM ,  4/1/1608 9:26 AM,0,49.741338,104.642041,61.518403,89.637572,39.487273,0,3,4,2,0,0,55,huge, The Mountains,yes,114.842234
  6e334adc, 7/7/1601 5:29 PM ,  11/11/1608 7:38 PM,0,28.192594,10.496161,48.481639,112.212670,32.170950,0,4,3,4,0,0,150,small, King's Landing,yes,21.243911
  6e334ae8, 2/2/1604 9:57 AM ,  6/2/1612 11:59 AM,0,47.769353,8.549730,,196.870024,70.110297,,4,2,3,0,,151,small, Servant's Premises,,18.632356
  6e334b4b, 9/15/1603 3:14 PM ,  11/15/1608 7:43 AM,0,18.274984,48.036341,,15.468322,18.297235,0,3,3,4,0,0,112,small, The Mountains,,58.239229
  6e334ba6, 11/10/1604 10:12 PM ,  11/4/1612 8:59 PM,0,34.435232,42.197768,87.004750,62.615553,28.005166,0,3,4,2,0,0,118,huge,,yes,52.744018
  6e334bab, 1/13/1600 11:24 PM ,  5/28/1609 8:22 AM,0,32.854152,87.668147,4.714043,29.144001,92.270148,1,3,4,3,0,0,72,small, Cursed Land,yes,98.411415
  6e334bcc, 8/22/1603 6:51 PM ,  9/15/1611 8:55 PM,0,14.956595,56.343334,21.183278,80.050932,4.641547,0,3,3,2,0,1,104,small, The Mountains,,67.198973
  6e334c40, 8/15/1604 3:31 PM ,  11/18/1610 7:33 PM,0,37.653398,24.427501,48.792521,138.759754,20.959506,1,4,4,2,0,0,136,small, The Mountains,yes,34.620716
  6e334d23, 5/16/1606 4:58 AM ,  10/9/1611 7:21 AM,0,42.184857,40.877673,30.526425,54.242727,37.422389,0,2,4,2,0,0,119,small, The Mountains,,51.872745
  6e334d7b, 5/26/1602 1:33 AM ,  2/6/1610 5:22 PM,,63.131640,42.325685,1.796726,21.882508,16.227444,0,2,3,3,0,0,118,small, Cursed Land,,52.975887
  6e334d9f, 11/7/1601 11:13 AM ,  11/20/1608 8:28 AM,0,42.249692,76.520402,27.415901,186.400503,52.771865,0,4,,4,0,0,83,small, Cursed Land,yes,87.400952
  6e334dc0, 7/19/1602 12:41 PM ,  10/3/1607 8:45 PM,0,51.523467,24.661222,69.294340,141.488287,15.004432,0,3,2,2,0,,135,small, The Mountains,yes,34.737306
  6e334ddd, 9/24/1606 5:32 AM ,  12/15/1608 1:34 PM,0,52.172793,2.347533,32.610005,58.663678,69.856629,0,2,4,4,0,1,158,small, The Mountains,no,13.066087
  6e334e36, 6/11/1602 3:21 AM ,  3/11/1611 11:44 AM,0,19.667499,2.260469,105.135576,144.688019,35.022821,,,4,4,0,0,158,small, The Mountains,yes,12.482070
  6e334e69, 12/11/1606 12:33 AM ,  1/4/1612 10:57 AM,0,16.862451,47.739672,,9.188356,10.251314,0,3,2,3,0,0,112,huge, King's Landing,yes,58.624510
  6e334ea5, 9/8/1606 7:46 PM ,  5/23/1609 9:17 PM,0,110.330823,28.904961,11.556624,155.046941,40.564775,,3,4,2,0,0,131,small, The Mountains,yes,39.359601
  6e334f44, 4/6/1602 10:54 AM ,  1/22/1612 11:26 PM,0,46.178946,116.457823,68.016209,46.456850,22.839109,0,,3,3,0,0,44,small, The Mountains,yes,127.167050
  6e334f63, 5/18/1603 5:53 AM ,  9/16/1607 6:12 PM,0,28.110146,5.558481,39.296355,50.655239,20.560060,0,4,2,,0,0,154,huge, The Mountains,yes,15.654338
  6e334fe9, 2/14/1602 1:34 AM ,  5/10/1608 9:29 PM,0,50.903173,8.224105,77.108121,52.197141,5.780043,0,4,4,2,0,0,152,small, The Mountains,yes,18.801170
  6e334feb, 3/1/1605 9:13 PM ,  11/4/1612 5:26 PM,0,0.726106,6.023693,36.747202,173.328024,47.593975,0,2,4,3,0,0,154,small, The Mountains,yes,16.627718
  6e334ff5, 5/8/1604 4:57 PM ,  3/26/1609 9:17 PM,0,3.792391,4.789281,49.772174,149.208586,52.107264,1,2,4,4,0,0,155,small, The Mountains,yes,15.251852
  6e3350df, 9/18/1602 9:13 AM ,  7/1/1608 12:35 PM,1,98.193799,16.995742,74.655822,90.498929,2.642796,1,,4,2,,0,143,no, Cursed Land,yes,27.933319
  6e33511a, 2/9/1603 12:16 AM ,  6/24/1609 8:34 PM,0,75.396421,49.135483,97.481136,,12.508205,0,,4,2,0,1,111,huge, The Mountains,no,59.615717
  6e3351e4, 9/3/1601 10:24 AM ,  10/13/1611 9:15 PM,0,89.787621,5.184327,46.567206,2.622523,7.503299,0,4,4,4,0,0,155,small, The Mountains,,15.452669
  6e335218, 9/13/1603 3:52 AM ,  2/19/1607 2:25 AM,1,51.224507,34.143515,11.281026,26.098549,32.343880,0,3,4,3,,0,126,no, The Mountains,yes,44.183466
  6e33522a, 3/27/1601 2:42 PM ,  5/18/1611 12:33 AM,0,68.406007,23.298458,0.496644,97.242103,6.402647,0,3,4,3,0,,137,small, Servant's Premises,yes,33.667807
  6e335237, 4/12/1606 9:27 PM ,  1/16/1612 8:20 PM,0,31.156512,98.146156,67.792082,63.750971,22.687846,1,4,2,2,0,0,62,small, Servant's Premises,yes,108.519188
  6e335244, 6/5/1600 2:48 PM ,  6/13/1607 7:21 PM,0,7.044346,8.710794,128.151329,116.688245,23.422180,,2,2,3,0,1,151,small, King's Landing,no,19.301474
  6e335291, 5/4/1606 3:37 AM ,  12/4/1609 3:55 PM,0,17.899315,4.896399,3.967908,161.450161,56.712015,0,3,2,4,0,0,155,small, Servant's Premises,,15.431809
  6e3352b7, 9/16/1606 11:23 AM ,  6/24/1611 1:14 PM,,6.635139,72.264147,51.815747,185.297115,39.795936,0,2,2,2,0,0,88,small, The Mountains,yes,82.675649
  6e335314, 6/24/1606 1:22 PM ,  4/22/1611 6:34 PM,1,20.051985,37.812823,82.177427,115.630061,7.522630,0,2,3,4,,0,122,no, King's Landing,yes,48.648669
  6e335350, 11/26/1605 10:45 PM ,  12/16/1609 11:17 AM,0,25.962766,13.781424,11.815854,41.883336,7.079331,0,3,4,2,0,0,146,small, King's Landing,yes,24.658770
  6e335392, 7/15/1605 2:26 PM ,  1/17/1608 11:11 PM,0,,32.997853,125.712319,31.686514,38.609248,0,,,2,0,0,127,huge, The Mountains,yes,43.518429
  6e335397, 11/14/1600 8:49 AM ,  11/10/1608 7:45 PM,1,76.217788,50.605071,81.917302,164.300461,20.901357,,2,2,4,,0,109,no, The Mountains,yes,61.484237
  6e3353f9, 6/13/1605 4:56 AM ,  1/17/1612 8:19 PM,,47.158145,16.829419,82.516776,,92.092709,0,2,4,3,0,0,143,small, Servant's Premises,yes,27.389151
  6e335408, 7/2/1606 11:40 AM ,  10/11/1609 1:58 PM,0,,50.108797,3.682489,224.496289,57.623226,0,2,2,,0,0,110,small, The Mountains,,60.556587
  6e33546a, 3/12/1605 11:56 PM ,  6/22/1608 10:10 AM,0,19.602593,35.470933,23.103844,95.810770,32.272920,0,3,3,2,0,0,125,small, The Mountains,yes,45.760634
  6e3354cc, 10/11/1602 5:57 AM ,  1/18/1609 10:36 PM,0,18.644640,38.462628,38.483366,101.251447,17.930983,0,,3,3,0,0,122,small, The Mountains,yes,48.662070
  6e335513, 4/18/1606 3:40 PM ,  3/21/1607 9:42 PM,0,29.256331,4.178883,30.356202,169.631203,55.266420,0,2,3,4,0,0,156,huge, The Mountains,,14.908408
  6e335527, 6/15/1605 12:23 PM ,  11/2/1607 8:45 PM,,45.196659,70.100856,30.960649,42.145436,58.673327,0,3,3,2,0,0,90,small, Servant's Premises,yes,80.674247
  6e335561, 3/22/1603 3:33 PM ,  2/9/1611 5:17 AM,0,20.395511,20.716608,0.665832,95.322291,0.370299,0,3,2,4,0,,139,small, Servant's Premises,,31.676593
  6e335626, 6/6/1602 11:35 AM ,  6/15/1609 7:17 PM,0,83.459787,121.631319,,56.634993,6.652452,1,2,3,2,0,0,38,small, King's Landing,yes,132.617071
  6e335630, 11/11/1606 11:32 PM ,  4/10/1611 2:26 PM,0,8.810794,44.167127,97.273309,165.324932,14.147882,0,3,2,3,0,0,116,small, The Mountains,yes,55.004795
  6e33563d, 6/9/1605 2:26 PM ,  1/14/1607 5:17 PM,0,14.973749,57.762868,52.151520,9.508078,13.529490,,4,2,4,0,0,102,small, The Mountains,yes,68.498615
  6e335659, 4/22/1600 7:49 AM ,  6/10/1607 11:37 PM,1,,98.920140,39.279120,90.354127,17.980313,0,4,4,4,,1,61,no, King's Landing,no,109.483026
  6e335662, 11/26/1602 2:32 AM ,  4/12/1609 11:49 AM,0,116.113220,9.051338,,71.984774,46.720072,0,3,2,2,0,0,151,small, Cursed Land,yes,19.344353
  6e3356a2, 11/13/1602 7:31 AM ,  5/18/1611 4:50 AM,0,49.579344,1.609362,54.763760,36.782023,73.705760,1,2,4,2,0,0,158,small, The Mountains,yes,11.969651
  6e3356f4, 1/11/1604 9:26 AM ,  12/27/1611 2:51 PM,0,30.166441,50.779806,140.639188,186.230709,79.033878,0,3,2,4,0,0,109,huge, The Mountains,,61.350005
  6e33579a, 7/8/1600 9:26 PM ,  3/27/1610 1:27 PM,0,,154.248793,102.274825,119.681801,5.553477,1,3,3,4,0,0,6,small, The Mountains,yes,164.252990
  6e335856, 3/15/1605 6:58 PM ,  6/1/1607 2:40 PM,1,27.390082,11.191401,,46.107295,33.335763,1,4,3,4,,0,149,no, King's Landing,yes,21.884022
  6e33596a, 8/24/1601 8:58 PM ,  10/14/1611 11:18 AM,0,10.608085,40.062146,18.736302,76.636678,22.349402,0,3,,4,0,1,120,small, The Mountains,no,50.273987
  6e33598e, 3/9/1606 9:22 PM ,  9/24/1612 7:43 PM,0,41.359577,15.963759,18.924879,8.671702,70.824714,1,3,4,3,0,0,144,small, The Mountains,yes,26.163117
  6e335a89, 11/24/1603 11:41 PM ,  8/12/1611 9:26 PM,0,14.892804,86.573380,29.547023,74.302760,31.827090,1,2,3,2,0,0,73,small, King's Landing,yes,96.791956
  6e335a96, 1/22/1602 9:45 PM ,  7/20/1610 8:52 AM,0,4.441800,26.822580,98.719794,89.059741,26.922298,1,3,2,4,0,0,133,small, The Mountains,yes,37.287892
  6e335abe, 5/22/1602 11:26 AM ,  6/22/1611 7:11 AM,0,51.389973,43.965271,115.290008,127.847762,22.014970,0,4,,2,0,0,116,small, Cursed Land,yes,54.321246
  6e335ac3, 2/8/1604 2:57 AM ,  7/26/1612 6:23 PM,0,77.057860,66.791617,,63.385085,0.657519,1,2,3,3,0,0,93,small, The Mountains,yes,76.956187
  6e335b19, 1/11/1602 5:51 PM ,  3/15/1612 10:31 AM,1,24.616822,43.017024,70.534656,251.922810,71.264184,0,3,,3,,0,117,no, The Mountains,yes,53.851162
  6e335b5d, 3/7/1604 6:33 PM ,  9/17/1611 11:57 PM,0,86.575048,12.303852,15.085596,21.844582,5.569034,0,,2,4,0,0,148,small, The Mountains,yes,22.589757
  6e335c6d, 2/9/1600 12:38 AM ,  10/10/1610 3:30 PM,1,82.506371,73.581870,48.953360,57.011370,25.491103,1,2,3,4,,0,86,no, Servant's Premises,yes,83.983242
  6e335ce9, 4/26/1602 9:21 PM ,  8/7/1610 5:55 PM,,95.447895,58.703197,93.862203,98.567629,2.616550,,,3,3,0,0,101,small, Servant's Premises,yes,69.096794
  6e335d3a, 11/10/1604 11:21 PM ,  8/2/1609 2:44 AM,0,25.540379,46.112752,28.444246,168.980239,39.357714,0,4,4,,0,0,114,small, Cursed Land,,56.489902
  6e335da6, 2/28/1603 3:49 PM ,  12/24/1610 2:59 PM,,125.285206,21.967599,17.632456,41.836079,25.174122,0,2,3,3,0,0,138,small, The Mountains,yes,32.675966
  6e335dad, 5/2/1604 12:10 PM ,  2/9/1608 2:19 AM,0,9.417314,103.800019,115.007205,204.878718,16.041506,,4,3,2,0,0,56,huge, Servant's Premises,yes,114.728669
  6e335db2, 8/28/1600 5:42 PM ,  11/8/1612 5:47 AM,1,42.720606,86.451736,59.737712,34.620368,5.492797,0,2,2,3,,0,74,no, Cursed Land,yes,97.352296
  6e335e37, 12/22/1600 9:16 PM ,  3/24/1607 1:55 AM,1,126.388194,,33.758314,123.105228,22.348359,0,4,2,3,,0,74,no, King's Landing,yes,
  6e335f35, 11/12/1604 10:31 PM ,  3/27/1610 4:49 AM,0,18.013093,62.647888,17.191719,76.859215,1.545441,1,4,4,2,0,,97,small, The Mountains,yes,72.926812
  6e336022, 4/12/1600 8:18 AM ,  6/18/1610 6:42 PM,0,2.539133,20.558892,,244.261177,13.511854,0,4,2,4,0,1,139,huge, Cursed Land,no,30.994916
  6e33603e, 11/22/1601 4:30 PM ,  12/21/1611 7:56 PM,0,73.641921,2.416473,52.263936,127.743981,20.422260,0,,3,3,0,0,158,huge, Cursed Land,yes,13.351349
  6e336062, 12/14/1606 7:26 PM ,  11/3/1611 5:27 PM,0,27.759977,,54.207635,72.780398,48.444573,0,4,2,2,0,0,74,huge, The Mountains,,
  6e33606f, 2/27/1604 8:48 PM ,  4/23/1610 3:42 PM,0,78.064994,12.564316,20.830473,75.394436,19.930726,0,3,4,3,0,1,147,small, Servant's Premises,no,22.699256
  6e3360fc, 12/1/1606 7:41 AM ,  12/14/1608 3:55 PM,1,119.985607,95.218848,76.874195,71.748371,20.060598,0,3,3,4,,0,65,no, The Mountains,yes,105.258839
  6e33615f, 11/19/1601 10:53 AM ,  8/27/1609 7:57 AM,0,19.159932,46.908123,,39.042055,33.302897,1,3,2,2,0,0,113,huge, Servant's Premises,yes,57.382036
  6e33618a, 3/12/1605 4:45 AM ,  4/14/1611 1:11 PM,0,105.894890,42.588227,2.051093,148.270168,27.691605,1,4,4,3,0,1,117,small, The Mountains,no,52.889489
  6e336214, 11/22/1602 12:40 PM ,  9/5/1611 7:59 PM,0,0.911709,74.041877,9.056179,18.175187,40.405052,1,3,3,4,0,0,86,huge, Servant's Premises,yes,84.150743
  6e33622b, 8/27/1600 6:51 AM ,  9/23/1610 9:37 AM,0,,,,44.644500,1.553565,1,4,,3,0,0,74,small, Cursed Land,,
  6e336257, 2/14/1600 9:36 AM ,  5/14/1607 12:30 PM,1,34.169619,56.712344,84.440131,142.944693,50.737710,0,4,4,3,,,103,no, King's Landing,yes,66.935561
  6e33629a, 10/19/1601 1:39 PM ,  10/2/1612 9:52 AM,0,21.267636,11.263075,63.003990,138.807572,8.012975,0,4,3,4,0,0,149,small, The Mountains,yes,21.644463
  6e336347, 2/6/1600 11:57 PM ,  11/25/1607 9:46 AM,0,1.715706,14.724600,36.538893,,51.352582,0,4,2,3,0,0,145,huge, Cursed Land,,25.693681
  6e336363, 2/7/1605 1:44 AM ,  5/5/1607 7:52 AM,0,12.401690,8.935751,7.608595,130.308159,55.405425,0,,3,4,0,0,151,small, The Mountains,,19.086178
  6e33637a, 5/8/1603 7:59 PM ,  4/28/1608 2:39 AM,0,86.018024,141.447033,55.821330,146.064037,34.733664,0,2,4,3,0,0,19,small, Servant's Premises,yes,151.730290
  6e336393, 11/10/1602 8:19 AM ,  9/2/1611 12:59 AM,0,139.079512,84.800119,,212.201449,9.566831,0,3,2,2,0,,75,small, Cursed Land,yes,95.088753
  6e3363b4, 1/26/1603 6:13 PM ,  3/9/1609 1:36 AM,0,16.672860,16.148266,20.237121,148.000781,58.614576,0,2,2,3,0,0,144,small, King's Landing,,26.874750
  6e3363c0, 12/6/1603 2:28 AM ,  2/18/1607 11:44 AM,0,30.809639,0.601282,69.606828,71.039029,31.064411,1,2,2,2,0,0,159,huge, King's Landing,,10.613106
  6e3363cf, 3/8/1604 3:43 AM ,  5/6/1607 8:20 AM,0,103.004840,68.410264,24.858109,156.823482,58.053009,1,2,4,3,0,0,92,huge, The Mountains,yes,78.948547
  6e336500, 8/26/1603 1:19 AM ,  12/15/1611 7:51 PM,0,13.290195,101.916545,24.916554,123.269033,2.474801,0,2,3,3,0,0,58,small, Cursed Land,,112.116264
  6e336515, 12/16/1600 12:39 PM ,  4/11/1609 9:22 PM,0,133.735046,131.671091,10.737205,74.303975,20.790928,0,2,4,2,0,0,28,small, Cursed Land,yes,142.617183
  6e336521, 5/15/1604 6:32 AM ,  5/1/1608 3:51 AM,0,83.280765,98.331226,18.632872,228.549500,28.695302,0,4,3,4,0,0,62,small, The Mountains,,109.233071
  6e3365d3, 7/6/1600 3:42 PM ,  1/9/1607 11:23 PM,0,46.075216,3.249922,105.394015,222.247455,53.424234,0,2,4,2,0,0,157,huge, The Mountains,yes,13.897115
  6e3365f4, 10/16/1603 2:48 PM ,  6/24/1611 8:12 PM,1,,44.135873,0.955551,104.728526,3.482496,,4,2,4,,0,116,no, Servant's Premises,yes,54.483781
  6e3365f8, 9/3/1600 7:58 AM ,  10/11/1609 7:18 AM,,47.716577,22.506202,95.798167,171.168378,21.288994,0,2,4,3,0,0,137,small, Cursed Land,yes,33.483296
  6e336600, 8/13/1606 6:21 PM ,  7/26/1610 4:44 AM,0,14.146454,9.033237,4.583016,39.883107,54.597024,,2,4,2,0,0,151,small, The Mountains,,19.055095
  6e336624, 11/2/1603 4:57 AM ,  4/17/1610 4:12 PM,0,70.242723,65.567427,9.579233,170.451538,11.288286,0,3,2,2,0,0,94,small, Cursed Land,yes,76.285223
  6e33664c, 7/18/1604 6:18 AM ,  1/16/1607 7:36 PM,1,67.983694,35.070886,77.589557,63.846684,41.402228,,3,2,3,,1,125,no, King's Landing,no,45.824225
  6e336659, 12/3/1605 3:55 PM ,  10/24/1610 2:52 PM,0,90.285347,67.220983,,20.955440,73.894436,0,2,2,2,0,1,93,huge, The Mountains,no,77.338115
  6e336686, 12/23/1600 2:35 PM ,  3/5/1611 7:18 AM,0,152.596016,25.044175,,253.321523,23.950277,0,2,4,4,0,0,135,small, Cursed Land,yes,35.831547
  6e3366b0, 5/12/1603 3:52 AM ,  2/17/1608 8:36 PM,0,25.444440,50.692118,80.241842,35.566647,15.540864,,2,3,3,0,0,109,small, Cursed Land,,60.831571
  6e3366ed, 2/2/1604 10:19 PM ,  5/27/1611 1:51 PM,0,5.906494,31.597114,22.281939,188.990798,15.462304,0,,2,3,0,0,128,small, King's Landing,yes,41.928931
  6e3367dd, 9/16/1606 5:50 PM ,  6/14/1607 2:48 PM,0,16.034579,51.890265,5.512480,202.932056,20.685925,1,3,4,2,0,0,108,small, The Mountains,yes,62.775269
  6e3368ac, 1/11/1604 4:51 AM ,  6/2/1610 12:45 AM,0,16.359794,21.863114,,25.964599,9.642191,0,2,4,2,0,0,138,small, The Mountains,yes,31.995191
  6e3368c1, 4/6/1602 4:17 AM ,  5/17/1612 2:25 AM,0,70.615795,27.567049,17.371380,28.511254,56.134773,,4,2,3,0,0,132,huge, The Mountains,yes,38.476291
  6e3368c8, 8/17/1602 2:25 PM ,  4/5/1607 10:26 AM,,53.706535,14.525415,7.274975,98.770123,4.175187,,3,4,4,0,0,145,small, The Mountains,,24.924428
  6e3368d8, 11/2/1603 5:56 AM ,  8/27/1610 6:46 AM,,106.960881,25.113789,29.576145,5.090649,18.886733,0,,3,,0,0,135,huge, The Mountains,yes,35.833375
  6e336945, 8/2/1603 6:10 AM ,  4/2/1611 4:58 AM,0,,6.994899,55.511578,38.836381,58.925513,0,4,4,4,0,1,153,small, King's Landing,no,17.416843
  6e336989, 4/18/1602 1:14 AM ,  6/17/1610 7:41 AM,0,3.357318,26.955448,47.358760,63.778187,9.539872,0,2,3,4,0,1,133,small, Cursed Land,no,37.643959
  6e336992, 2/16/1604 9:32 AM ,  6/15/1607 7:40 AM,0,16.749850,9.016910,52.640813,156.592066,9.762113,,3,2,3,0,0,151,small,,yes,19.491373
  6e3369b5, 5/7/1601 8:37 AM ,  8/12/1607 9:38 PM,,119.022221,34.521285,,136.260691,43.408052,0,3,2,,0,0,125,small, Servant's Premises,yes,45.133350
  6e3369c5, 2/28/1605 2:58 PM ,  12/1/1607 9:47 AM,0,4.076991,8.239538,38.772239,209.719271,10.814609,,2,4,2,0,0,152,small, The Mountains,yes,18.634181
  6e3369f9, 9/23/1603 10:13 AM ,  9/5/1609 11:17 AM,1,40.548073,21.737471,39.078517,77.355889,63.290234,0,2,4,2,,0,138,no, The Mountains,yes,31.907587
  6e336a3a, 1/13/1601 4:44 PM ,  9/19/1607 9:26 PM,0,103.662187,5.767155,23.255159,73.937993,6.535576,0,3,3,2,0,0,154,huge, King's Landing,yes,16.649278
  6e336a95, 9/1/1601 4:39 PM ,  3/1/1612 10:24 PM,0,,56.814395,,139.872869,39.354898,0,4,2,2,0,1,103,huge, The Mountains,no,66.969579
  6e336b55, 11/25/1603 5:22 PM ,  7/14/1607 9:24 PM,0,12.922983,32.861738,127.164353,72.911420,54.301590,0,3,4,3,0,0,127,small,,yes,42.868957
  6e336b5d, 2/23/1602 9:32 PM ,  2/19/1610 4:45 AM,0,73.533102,,13.437722,155.106572,25.707139,0,2,3,3,0,1,74,small, The Mountains,,
  6e336b9f, 5/12/1603 6:30 AM ,  11/12/1612 3:48 AM,0,7.301239,4.317432,49.046374,49.881044,4.025270,0,3,2,4,0,0,156,small, The Mountains,yes,14.649517
  6e336c33, 12/3/1601 12:41 PM ,  5/18/1609 5:57 AM,0,18.388106,91.627710,82.506583,132.546501,10.886346,0,4,2,4,0,0,68,small,,yes,101.855760
  6e336c54, 1/6/1602 10:42 PM ,  9/4/1609 11:48 AM,0,42.263950,27.932272,,81.094128,53.550747,0,,3,2,0,,132,small, The Mountains,yes,38.180186
  6e336cde, 6/27/1602 4:32 PM ,  1/9/1608 11:29 AM,0,108.659719,0.423817,75.811803,193.469994,74.341758,0,3,3,4,0,0,160,small, The Mountains,,11.140070
  6e336d06, 1/5/1601 6:47 AM ,  9/15/1610 5:18 AM,0,,,1.451516,97.405964,43.644700,0,4,4,3,0,0,74,huge, The Mountains,yes,
  6e336d0c, 7/10/1605 11:24 PM ,  10/20/1612 4:22 AM,,69.312410,115.843045,57.480909,172.899767,25.258696,1,3,3,,0,0,44,small, King's Landing,yes,126.642164
  6e336d26, 11/10/1605 1:14 PM ,  10/8/1607 3:53 PM,,79.175064,,,2.169889,14.371227,0,3,2,3,0,0,74,small, The Mountains,yes,
  6e336d28, 9/10/1606 12:33 AM ,  9/2/1607 8:28 AM,0,15.220822,14.802168,5.857623,111.801165,77.853892,1,3,4,2,0,0,145,small, King's Landing,yes,25.709146
  6e336d39, 2/21/1602 3:53 PM ,  11/16/1609 1:12 PM,0,,5.833097,80.925331,90.468709,49.842152,0,2,4,2,0,0,154,huge, Cursed Land,,16.395351
  6e336dfb, 12/4/1605 3:12 PM ,  2/25/1609 2:56 AM,0,12.119532,19.506619,110.395851,126.649169,69.172530,0,,3,3,0,0,140,small, The Mountains,yes,30.424405
  6e336e2a, 8/3/1601 8:52 AM ,  1/27/1609 3:41 PM,0,12.220552,28.815741,12.811118,98.034134,30.668903,0,,3,2,0,0,131,small, King's Landing,,39.414929
  6e336eee, 8/1/1603 4:32 PM ,  1/28/1609 12:40 PM,0,49.519964,26.398884,28.934898,116.410451,6.784385,0,4,4,2,0,0,134,small, The Mountains,yes,37.379606
  6e336ef0, 2/12/1600 9:10 AM ,  5/8/1609 12:19 PM,,86.079234,60.856246,,133.820566,3.870787,,2,4,4,0,0,99,huge, Servant's Premises,yes,70.946676
  6e336f38, 7/20/1602 7:31 PM ,  4/13/1611 1:47 AM,0,,26.188357,2.372246,105.644008,21.461079,0,4,3,2,0,0,134,huge, King's Landing,yes,37.091586
  6e336f46, 2/2/1603 2:48 PM ,  3/14/1610 1:19 PM,0,22.853465,,10.392213,251.257857,22.051325,0,4,2,3,0,0,74,small, Servant's Premises,yes,
  6e336f53, 4/14/1602 4:15 AM ,  8/4/1610 11:10 PM,0,75.110389,74.441688,35.732781,161.334409,76.283338,1,2,4,2,0,0,86,small, Cursed Land,yes,85.436122
  6e336fcf, 6/5/1603 7:53 AM ,  11/9/1608 12:30 AM,0,76.546634,23.711388,56.506670,262.026646,18.472848,0,3,2,2,0,0,136,small, The Mountains,yes,34.505246
  6e3370fe, 2/25/1605 9:12 PM ,  2/3/1610 1:47 PM,0,19.709409,28.084843,124.724773,87.103590,35.515153,0,4,4,2,0,0,132,huge,,,38.380262
  6e33716a, 3/24/1601 3:16 AM ,  10/8/1610 7:29 AM,0,,18.495427,6.009220,41.148572,23.733789,0,4,4,3,0,,142,small, The Mountains,yes,29.415193
  6e33716e, 4/28/1604 9:31 AM ,  4/15/1611 12:58 AM,0,83.573393,7.570046,39.465664,97.947997,18.047383,0,,4,4,0,0,152,huge, The Mountains,yes,18.117082
  6e3371a1, 7/24/1605 6:31 AM ,  4/3/1610 6:34 AM,,6.517518,14.725250,52.424791,56.121080,33.556338,0,2,4,2,0,0,145,small, Cursed Land,yes,25.207324
  6e3371a3, 9/14/1604 10:20 AM ,  3/11/1611 3:34 AM,,0.757271,26.441824,69.809401,5.782213,18.789175,0,2,4,3,0,1,134,small, The Mountains,no,37.073677
  6e3371b0, 3/18/1603 1:54 AM ,  4/7/1612 8:56 AM,0,24.060881,47.111535,37.885834,104.392825,7.781684,0,4,4,3,0,0,113,small, Servant's Premises,,57.935233
